latent_feature_1,latent_feature_2,latent_feature_3,latent_feature_4,target
1.1130126,0.5396774,1.3738058,0.06500749,0
2.0109324,0.33934927,2.0827665,2.497268,2
0.72835016,1.132754,1.2107918,0.0,2
0.8680887,0.6201267,0.9492435,0.002351433,1
2.5262103,2.7649834,2.903936,0.0,2
2.170887,0.7457197,2.086672,0.0,2
1.0619217,1.4837329,1.2012653,0.0,1
0.9353154,0.3637192,1.8558735,1.5089931,2
0.33053452,1.196163,1.0008278,0.09815706,2
0.07901251,1.0343663,1.1453224,0.12004986,2
1.1234837,1.937587,2.122692,0.0,2
1.4068549,2.351698,2.625332,0.0,2
0.0,2.2962456,1.11632,0.14836508,0
1.3964562,0.9227228,0.47887534,0.0,1
0.72238505,1.2696071,0.3900301,1.6127998,0
0.18655938,1.1053472,0.4670657,0.14763242,2
1.8746011,2.7330685,3.4500005,0.0,2
0.9803663,0.4001759,1.8475882,0.18771845,1
2.418729,2.4436786,4.186163,0.0,2
0.5653445,1.3663322,1.6033081,0.0,0
1.847067,2.565492,3.1625044,0.0,2
1.0290432,1.6721585,1.9565194,0.0,2
2.7341824,1.6396272,3.8659356,3.1053526,2
0.47391027,1.2135196,1.2152066,0.0,0
0.38102925,0.9340046,0.8708731,0.0,1
0.55637175,1.3501834,1.7045953,0.0,1
0.6377363,1.3366559,0.19426346,1.0446463,2
2.3612428,0.14539264,2.4641032,0.36460206,1
2.9904828,0.60081565,5.168742,3.69043,2
0.6754454,1.6610687,0.0019673482,1.1812518,0
0.48328617,1.2539963,1.5299922,0.0,1
0.612656,1.3482952,1.2104691,0.0,1
0.94115573,0.8290889,0.90341777,0.0,0
0.6235162,0.8969675,1.387178,0.0,2
0.44440144,1.1878855,1.5684701,0.0,0
0.62621063,1.4021637,1.3256221,0.0,2
0.77418905,0.8516021,2.4566147,0.0,2
0.5952366,1.0752448,1.0353043,0.0,1
1.1393154,0.44459888,1.330122,0.14473775,1
6.300048,1.1355584,8.805575,6.841266,2
0.7364951,0.73706853,1.1136125,0.0,1
0.0,0.9585841,1.2053064,0.5570373,0
0.7630948,0.99813104,0.33574522,1.1977121,2
0.9742874,1.3364351,1.4859715,0.0,0
1.0926641,0.7934706,1.186726,0.0,1
2.3232956,3.2543194,2.9446988,0.0,2
0.32961673,0.72521996,1.152768,0.22763334,2
0.15654343,0.8046882,0.89066994,0.59211606,2
0.70323527,0.7130531,0.9143238,0.0,1
0.876823,0.9329384,0.7894523,0.3987109,2
0.900713,0.4181393,0.17772137,0.168235,0
0.5250493,1.0626652,1.1009384,0.0,1
0.5501443,1.9540493,2.0980911,0.0,0
0.29200953,1.2168207,1.7862387,0.0,2
0.68539906,0.68142545,1.0021024,0.7448931,2
1.4214768,1.6134605,2.0836236,0.0,0
0.18289453,1.184207,1.5096899,0.12982717,2
0.6003727,0.9684309,1.0515419,0.0,1
0.5299957,0.86055255,1.2302508,0.0,1
1.3837626,1.961843,2.1493914,0.0,2
1.2936994,0.26987386,2.3805802,2.018256,2
0.50781626,1.5936415,1.6796783,0.0,0
1.8825293,2.5122633,2.6152422,0.0,2
0.99413127,1.141252,1.4591732,0.0,0
1.1080294,0.6837119,1.2298989,0.0,0
0.58321685,1.0194166,1.0198295,0.0,1
0.59326327,0.9431852,1.2119882,0.0,1
0.5795444,1.7142317,1.9850161,0.0,2
0.5237597,1.3599571,1.4137102,0.0,2
0.654686,1.1558361,1.0501455,0.0,1
5.7743664,0.0,7.444164,8.256751,2
0.56293344,1.1353238,1.5378958,0.0,1
1.1826388,0.6458812,2.4822524,0.0,0
1.3897505,0.4012939,2.9944572,0.17787059,0
0.68443525,1.4441786,1.5125788,0.0,2
0.6518111,1.6408961,1.9018999,0.0,0
0.90726787,1.6463611,1.8434842,0.0,1
4.017136,0.0,5.1320434,0.72680515,0
0.47080368,1.8274534,0.2928244,1.5522356,2
0.5765014,1.3320695,0.81403625,0.0,2
1.5957322,2.136507,2.4526815,0.0,2
0.5512106,1.6008217,2.2095277,0.0,0
0.19732374,0.6034286,1.3009497,0.36436662,1
1.1577456,1.3220757,3.9203966,0.0,2
0.4743362,1.068407,1.573444,0.0,1
0.8803027,1.4271779,1.6862321,0.0,0
0.42624068,0.5399788,0.99539787,0.08228722,0
0.6717635,1.3453865,1.6449411,0.0,1
0.65507126,1.8104327,1.7842866,0.0,2
0.0,1.7548091,0.40778852,0.30563286,2
1.1582786,1.5832353,2.3271203,0.0,1
0.2906837,1.059355,0.56468123,0.5742517,0
0.42110568,1.3894136,0.63004905,1.5474356,2
1.4522042,0.62955266,2.3253763,0.0,2
2.7366447,3.4235659,4.4952135,0.0,2
0.84340763,0.6771656,1.2263649,0.0,0
2.0618663,1.1887251,3.0297925,0.0,0
0.9763962,1.3960109,1.5354813,0.0,0
0.9638116,1.5232856,1.045216,0.5336694,2
0.0,1.9887869,0.45722276,0.0628988,2
0.3773561,1.6766727,0.23123968,0.9470305,2
0.3285153,0.9883641,0.68129873,0.8342892,2
1.3305652,1.650476,2.194459,0.0,2
0.58369684,0.5297355,0.41645706,0.22611745,1
0.79584384,1.6207039,1.8570404,0.0,2
3.6389112,2.0837505,6.639056,0.0,2
1.2131978,1.7154472,1.7367717,0.0,2
0.65390986,0.7981397,1.1196367,0.0,0
0.16140318,1.7180548,0.9144875,0.8829047,0
1.5435889,0.7984688,1.9893416,0.0,1
0.4503556,0.5793277,1.1691426,0.049357668,1
2.782383,1.859566,6.2050543,0.03710048,2
0.6769232,1.7469833,1.704539,0.0,1
0.0,2.7688363,0.5138453,0.12253186,2
3.5615606,2.641224,3.4591203,0.0,0
1.9814756,3.0427349,3.032018,0.0,1
1.1341459,1.1926272,1.6172681,0.0,1
0.46845418,1.4993849,2.0526628,0.0,2
1.3189998,2.1478446,2.4502282,0.0,2
0.46147692,1.2753692,1.3391849,0.0,1
2.2706976,3.1680975,3.984337,0.0,0
0.92694736,0.73309004,1.8396082,0.0,0
1.5693367,0.8354695,0.46512958,0.034776613,1
0.5963546,1.4000382,0.23404981,1.1199667,0
0.44153696,1.4419355,1.563148,0.0,2
0.9227715,1.4977043,0.0,1.3353041,2
0.0,1.366291,0.9794971,0.0,2
0.44111025,1.2728614,1.1043632,0.0,2
0.8320005,1.002654,1.4012303,0.0,1
0.61698973,1.0903476,1.1693438,0.0,1
1.143155,0.8286072,0.9790576,0.0,0
2.0503578,2.6793778,2.6480968,0.0,2
6.8633976,0.6527855,9.439044,7.818377,2
0.511092,1.6193426,1.830169,0.0,2
0.0,1.7750721,1.1651264,0.11964254,2
0.48244792,1.0437651,1.411389,0.0,2
3.5962567,0.15787926,4.0299697,4.5177455,2
0.7757459,0.62535095,0.9551126,0.0003017485,0
0.6655047,1.1549382,1.3277298,0.0,1
2.0437565,0.0222283,2.2202513,0.47737712,2
9.327249,1.1208599,10.539769,9.536744,2
2.124325,0.7352838,3.5273864,2.4676578,2
6.450159,2.078516,7.865261,0.0,2
0.5128751,1.2049925,0.5550174,1.3461348,0
0.0,0.8662113,1.2030098,0.41805786,0
0.2767771,1.0654786,0.41854337,0.21447146,1
0.05150324,1.4536784,1.2123982,0.0,2
0.69494486,1.3647616,1.8035965,0.0,2
1.4647312,0.10039848,2.609872,2.4348538,2
0.76671934,0.6055318,0.98637724,0.017644972,0
0.79787457,1.4598205,1.4079002,0.0,1
3.1501694,1.8194723,4.8977604,0.0,0
0.0,1.3939126,1.116318,0.0,2
0.7402461,0.700021,1.1737019,0.0,1
4.878708,0.0,6.6502757,6.548896,2
0.4971726,0.7731465,1.4087048,0.0,1
5.191482,1.1185975,5.7338076,5.157277,2
2.0029593,0.96114767,3.3438346,1.8120781,2
0.5783171,1.464731,1.3741229,0.0,2
0.46834892,1.0632579,1.1194634,0.0,2
0.8372073,0.99200094,0.47824115,0.0,2
1.2309827,1.0995501,2.2631235,0.0,2
0.68423605,0.7662274,0.99303627,0.0,2
1.4170643,0.9159748,2.9563217,0.0,2
0.820504,1.1168174,0.8614864,0.0,1
0.34672964,1.5300198,0.4994704,1.2622268,2
0.24183756,1.179733,1.4681393,0.0,1
0.38107955,0.8865148,1.0924627,0.0,1
1.9891157,2.3103318,2.7304733,0.0,1
1.2412933,0.6174622,0.61036986,0.0,0
0.27335703,1.0131524,0.44523785,0.18956007,0
1.6199268,2.0484715,2.7038703,0.0,2
3.9751306,0.3787089,5.4606357,0.12743047,0
1.7499909,2.8722115,3.3452973,0.0,2
0.4607805,1.228652,1.4845468,0.0,1
5.438268,2.772621,6.1415105,0.0,2
0.96763617,1.6666851,1.6836594,0.0,2
0.0,1.2314811,1.4057411,0.6483124,0
0.9909218,0.65629816,2.713265,1.2055471,2
1.9217205,1.5374722,1.5431303,0.0,2
0.29335415,1.9823437,0.13213179,0.95022446,2
1.7565105,2.765254,3.8622117,0.6359657,2
0.5050851,0.7978952,0.4995391,0.60284746,1
0.11219311,1.3958828,0.6519365,0.79979813,2
1.795409,1.6289005,2.0337756,0.0,2
0.47474027,0.8497919,1.117708,0.0,1
2.4289184,2.9759567,3.873817,0.0,0
0.17835677,1.1562804,0.7165684,0.76842916,1
1.1436437,0.52615535,0.61459553,0.07303844,1
0.24540967,1.0597466,0.59960794,0.0,2
2.1688976,1.456939,3.9369254,0.0,2
4.1290846,0.20147203,5.535589,5.1916122,2
0.57749593,0.4644387,0.5682528,0.459507,1
8.059852,1.9059436,9.571956,0.0,2
0.46004027,1.1515541,0.50797915,1.0227916,2
0.69254845,0.9717496,1.4674209,0.0,2
4.3134336,0.0,4.6810417,0.6731289,0
0.38219672,1.0715517,0.41178316,0.48336178,0
0.58301866,1.2291433,1.5737946,0.0,2
0.56394565,1.4204125,1.4868683,0.0,1
1.518433,2.1814988,2.4329867,0.0,2
7.121643,0.121307254,8.905243,8.521612,2
0.8795615,0.58509356,0.9177441,0.031695113,1
3.2665339,2.6702726,5.053177,0.0,2
0.58116233,1.1351135,1.4438416,0.0,1
0.42440265,1.3429794,1.4496431,0.0,2
2.062736,1.9871247,2.153657,0.0,2
0.787616,1.367619,1.6678852,0.0,1
0.80144036,1.3569007,1.677811,0.0,1
0.8782573,1.225544,1.8977735,0.0,1
1.7526678,2.0939772,2.627329,0.0,2
0.25719434,1.3088858,0.4710883,0.6396427,0
1.5608957,0.71838826,0.45675352,0.33052295,0
1.1499298,0.67285264,0.5881579,0.0,1
0.25735027,1.3973238,0.3553963,0.50651246,2
0.61632246,1.1122026,1.4900414,0.0,0
5.1926994,0.6472643,7.3990126,6.1384406,2
0.4158178,1.2139385,1.3199177,0.0,0
2.4717977,0.27833012,2.2720482,0.77160835,2
4.449944,1.8815823,5.3296313,0.0,0
0.32278365,1.1595839,0.70362526,0.0,2
0.99160236,0.43552464,1.2818439,0.1566733,1
1.0652856,1.0407679,1.0972322,0.0,1
1.1096292,1.2749045,1.2991275,0.0,2
26.347519,0.0,25.156212,0.6228,2
0.5808038,1.2155528,1.4408169,0.0,1
0.0627169,1.2516975,0.66132706,0.48057115,2
0.5283258,1.3242931,1.7019756,0.0,2
1.8566159,0.50201476,2.338504,2.291744,2
4.067815,0.17143361,5.3693013,4.843364,2
0.29350656,1.2684205,1.3390541,0.0,1
1.821378,2.5816083,2.6843424,0.0,2
0.9562392,1.1564112,0.6944067,0.0,1
0.821464,1.7152691,2.4258773,0.0,1
0.31764168,0.76717436,0.7670467,0.6649775,0
0.0,1.4658992,0.82207716,0.31126702,2
2.1571145,2.479176,3.044827,0.0,2
0.38037682,1.434777,1.5561672,0.0,2
0.102519035,2.1466918,0.3688383,1.2311069,0
1.2591691,2.3168945,2.4987018,0.0,2
0.5207801,0.43846083,0.8893854,0.43989196,2
3.3693957,3.339763,4.367221,3.0942726,2
4.3765693,1.4013729,6.660725,4.4967704,2
0.59901464,0.93342215,0.28965494,0.56942135,2
0.0,1.7530222,0.6652296,0.91838974,2
0.5109153,0.7470454,0.69277275,0.9831024,2
0.45449114,1.4266517,1.4817939,0.0,1
0.48087162,1.2033756,1.5466516,0.0,0
1.8038547,1.3313468,1.6454372,0.0,1
1.6194335,0.86200845,3.4606168,0.0,1
1.0722163,0.4084471,0.8115731,0.17563482,1
0.43576258,1.206534,1.3224312,0.0,0
0.26724404,1.5059168,1.6522052,0.0,1
0.070405185,1.4202311,0.7531373,0.95654404,2
0.85113156,0.9445037,0.8868406,0.0,0
0.39216214,0.93571806,1.1191846,0.0,0
0.4419182,0.71178997,1.1720386,0.0,0
1.4087387,0.56752133,1.3811821,0.03408642,1
1.8030019,0.03625074,1.9358612,0.47034472,0
1.1098205,0.63712907,0.6563383,0.0,0
0.39755684,1.5873988,1.7221279,0.0,0
2.324233,2.6843576,3.0549395,0.0,0
0.44990903,1.6627111,0.55768096,1.8586612,0
0.8884585,0.93496203,1.4979143,0.0,1
1.0276102,1.802057,2.1640003,0.0,2
0.7594985,0.80525905,1.4136921,0.0,0
0.42947626,1.3319671,1.4555864,0.0,0
0.3899458,1.3641047,1.4783046,0.0,0
0.14437419,0.7498499,0.97230726,0.4463132,2
1.991444,2.1797957,2.3828087,0.0,2
2.90103,3.5315955,4.0145097,0.0,2
1.0164573,1.6272736,2.0254922,0.0,2
2.428698,2.4518604,2.536528,0.0,1
3.6647768,0.6586684,4.9389358,4.3269076,2
0.87716705,1.377053,1.8043196,0.0,2
0.71136963,1.4945142,1.0103126,0.0,0
1.0978428,1.4332695,1.9864014,0.0,1
1.6113617,0.5302301,1.5927745,0.05992557,0
1.3094044,2.3375602,2.1005962,0.0,1
0.45051688,1.4968557,1.4881371,0.0,1
0.6185082,1.0465297,1.0017879,0.0,2
1.9060199,1.846369,3.8962584,0.102642655,2
0.1178565,1.7190323,0.8526792,1.7231939,0
0.6479031,1.8691313,0.37576404,2.2645981,0
0.21464843,1.3297483,1.918252,0.0,1
0.376732,1.3305503,1.5804522,0.0,1
0.83246195,1.2110262,1.0625279,0.28589916,2
0.8162301,0.79733765,1.303718,0.0,0
0.6593977,0.4457894,1.0437073,0.15661764,0
0.43933618,0.98834383,1.370663,0.0,1
1.1767348,0.34109002,1.4656876,0.23116532,2
0.53124917,0.9323231,1.1216426,0.0,0
1.5171916,0.553494,2.4456902,0.043983296,1
5.3420043,0.0,5.289066,6.541461,2
0.5018693,0.91419977,1.1213217,0.0,0
3.2510133,0.32015082,3.7940621,4.150099,2
0.9898306,0.9832843,0.69668096,0.0,1
0.581906,1.2637349,1.5481645,0.0,1
0.9731049,1.2888186,1.9317176,0.0,2
0.501807,1.8352883,0.21387981,1.4651227,0
5.0705967,0.0,6.387439,6.6576633,2
0.47537714,0.91095936,1.1586237,0.0,0
3.1891074,0.035499454,3.2315903,4.1667075,2
0.2931323,0.78574675,1.2256817,0.21934748,0
0.5032383,0.9221819,1.3941381,0.0,0
0.5234489,1.5362201,1.5914747,0.0,1
1.4161091,1.5223029,1.9271638,0.0,1
0.8921928,0.83836985,0.8171465,0.0,1
0.6982714,0.52921474,0.891631,0.08377332,1
0.5863365,0.3513651,0.9622565,0.23855594,1
1.2654132,1.9333205,2.0323348,0.0,1
0.57192445,0.50222164,0.8434987,0.21708141,1
0.5675908,0.83660674,1.089926,0.0,1
0.7977774,1.6239262,1.91534,0.0,2
0.7529706,1.3739988,1.3123957,0.0,1
0.6758509,1.4076333,0.056748845,0.9354318,2
1.295198,0.543319,1.2937604,0.05744192,1
1.1115983,0.40491876,1.8829219,0.1800114,1
0.14889735,1.2346456,1.2618566,0.0,0
1.3399869,2.1947849,2.376311,0.0,2
2.4036894,1.3572379,2.8782027,2.5274456,2
1.2040831,0.89958036,1.9424027,1.2867606,2
3.4783802,1.7471166,3.967349,0.0,0
3.8092055,0.344896,5.283688,4.774957,2
0.50006986,1.4587827,1.4086959,0.0,1
0.09220892,1.5745251,0.7630136,0.56891954,2
0.69043416,0.88022596,1.012311,0.08829471,2
1.5117815,2.3018742,2.5355635,0.0,2
0.5663433,1.1058893,1.2827979,0.0,2
2.715044,2.339793,2.3697705,0.0,0
0.4659509,1.2124512,1.2755629,0.0,1
1.1767277,0.52214074,1.7779695,0.07899599,0
1.1638305,1.9346936,1.9364632,0.0,2
0.73213786,0.98861253,0.9121764,0.0,1
2.2519748,0.051465034,3.2093337,3.3703637,2
8.619241,0.95312893,9.16319,8.875215,2
0.5723957,1.0490267,0.60250455,1.3810104,1
0.8925353,0.43813178,1.5398229,0.15782681,1
0.7224264,1.5946479,1.7463926,0.0,0
1.3948745,2.7848344,3.1895702,0.0,2
0.9692311,1.2906283,1.6091441,0.0,0
1.4908638,0.47062647,1.9416993,0.11366923,0
0.94593686,0.54490876,0.56202465,0.0617404,0
2.238356,2.4327135,2.5915053,0.0,2
0.9516364,0.61172545,0.5852816,0.004810095,0
4.0792646,1.4932177,3.8488076,4.337376,2
1.3818548,1.3500366,1.496019,0.0,1
1.3527658,2.3103297,2.4284222,0.0,2
0.23706812,1.0757992,0.83227736,1.0670288,2
5.669353,0.15382802,7.6214266,6.656067,2
0.24755245,0.6734503,0.95541906,0.3715499,1
0.7218298,1.2623694,1.3043804,0.0,1
0.6003502,1.1991901,1.5273614,0.0,1
0.017845333,1.0141602,0.93334335,0.63394743,2
0.5303885,0.83696127,0.9070874,0.0,2
2.656672,0.00012907386,2.9675233,0.4806525,0
0.800483,0.8442644,1.0470357,0.0,1
0.032641053,1.3457518,0.8740555,1.023788,0
2.6902828,2.5120077,3.2972298,0.0,0
0.83632576,1.2717447,2.2325828,0.0,2
0.6730596,0.8657711,0.92332023,0.0,1
0.9949491,0.71380967,1.2378925,0.0,1
2.0820057,2.0893269,1.3306223,0.0,2
1.0019155,1.9675074,1.97843,0.0,2
0.5449877,1.5178044,1.9238019,0.0,2
2.0957592,2.3440797,2.9485877,0.0,2
4.399351,0.0,5.328853,5.536041,2
1.9033213,0.85507023,3.0016654,2.3724627,2
1.0016062,1.4458451,1.9286911,0.0,1
4.5201974,0.5580151,5.39713,0.0,2
1.2529004,0.39345276,1.6469291,0.18525335,1
0.67687315,1.1651282,2.2863152,0.0,0
0.4512759,1.4060969,1.4178561,0.0,2
0.39395005,1.4587977,1.4168196,0.0,2
0.2291516,1.1496204,0.5267617,0.45957994,2
0.6649712,1.3502996,1.6397929,0.0,0
1.1660225,1.4845502,0.9190202,0.08274488,0
1.9256963,1.1812835,3.4871428,0.0,2
2.9340782,2.6219907,3.4338636,0.0,1
0.864459,1.9039636,2.3783934,0.0,2
0.65575397,1.0787898,1.3789672,0.0,0
3.3276992,1.0467278,4.3075314,3.2435067,2
2.5522234,0.32408178,5.726723,0.87213993,2
0.73147297,1.5257235,1.9195371,0.0,2
4.810114,2.4099107,6.805896,0.0,0
1.0203023,0.4843957,0.6809373,0.112252444,1
0.36052155,1.5691423,1.5403032,0.0,2
0.7706753,1.0127059,0.94516295,0.0,2
0.70648885,1.283583,1.9371148,0.0,1
0.8613871,0.66777,2.1724262,1.268156,2
1.3124771,2.3634632,1.9520599,0.0,2
0.8385968,0.2789654,1.0022013,0.8185608,1
0.3914544,1.539648,1.6173282,0.0,1
1.3434163,1.7662718,2.2456093,0.0,2
0.31868368,1.0935237,1.0418485,0.0,2
1.6202012,2.506462,2.6428602,0.0,2
4.911023,3.8400848,6.8251085,0.0,2
0.98012257,1.4116805,0.0,1.5921967,2
3.9009695,0.0,4.654686,5.211234,2
0.52868855,0.7488811,1.4726132,0.0,2
0.86529136,0.63045394,1.3066128,0.0,1
1.6195859,1.4941564,1.6611272,0.0,0
0.23932242,1.1623337,1.452611,0.0,2
2.3364966,0.15532562,3.5115056,3.5952418,2
0.67115915,1.6412604,1.5229288,0.0,2
2.4779189,0.5925997,2.5505233,0.0,0
0.49687645,1.1420207,1.4426316,0.0,2
0.6713861,0.8461957,1.196886,0.0,0
2.0780506,0.0,3.5441496,3.2408636,2
0.6772162,0.63070035,1.1978291,1.3934245,2
1.1401671,2.0283167,2.45985,1.1613823,2
1.7908944,2.9970553,3.6080232,0.0,2
0.7965614,1.1934376,1.8393888,0.0,2
0.31690466,1.6732357,0.19132383,0.69328755,2
1.189593,1.2093225,1.3720081,0.0,0
0.64331543,0.4035189,0.47620958,0.29920506,1
1.0515276,0.6985464,0.4892972,0.0,1
0.23841184,0.78363925,0.85827374,0.21911363,2
5.197554,0.2735685,6.624389,6.574936,2
0.6378403,0.9657557,1.152287,0.0,1
0.6609659,1.4235277,0.2586096,1.3790373,2
3.9389515,2.8710003,6.4880815,0.0,2
1.0318497,0.47457397,0.4310082,0.118566796,1
1.2217181,1.4928482,1.9548013,0.0,2
10.488185,0.051028818,9.968178,0.2310551,2
0.9183535,1.7318351,1.9954301,0.0,2
1.4722536,1.6561072,1.5995305,0.0,0
0.95417553,0.5518073,0.54762346,0.055548474,1
0.13023448,1.8949649,0.39155015,0.98617643,2
0.789558,0.39788923,1.0887765,0.19386625,1
1.1546552,1.447449,1.8762418,0.0,1
0.119947016,1.454963,0.47549313,0.50528485,0
0.46418905,1.4345663,1.6849474,0.0,2
0.4007184,1.06962,1.0271945,0.0,1
0.35589278,1.0919573,0.46256632,0.5600851,2
1.8521295,0.7382066,4.0258794,0.0,2
0.6948244,0.83052397,1.0072103,0.0,1
0.8085037,0.8437557,0.91308385,0.0,1
2.0869746,0.3789823,2.45024,2.570159,2
2.3196988,0.84372354,3.0576332,0.0,2
3.145237,0.43129015,4.350421,0.33885252,1
1.044965,0.7230127,2.0168638,0.0,1
0.83520293,1.7864528,1.7919173,0.0,1
0.47674632,1.2747719,1.4271648,0.0,2
0.7975183,0.66504574,0.94620025,0.0,2
3.8942127,2.946774,5.146615,0.0,2
3.0248485,3.316318,3.1138337,0.0,1
2.2499886,2.1371477,4.747372,0.0,2
0.5724889,1.1177452,0.60227627,1.4814645,2
1.652793,2.4550657,2.6997643,0.0,2
1.4241419,1.4325325,2.3098435,0.0,0
0.83442944,1.2176731,0.8972283,0.0,1
0.42290753,1.3100835,1.6864365,0.0,0
0.80925477,1.0385265,0.8410911,0.0,1
0.6023171,1.1829929,1.4738281,0.0,1
16.321175,0.0,17.324707,0.70493454,2
0.84240276,0.6083898,0.228497,0.58960915,1
0.7394244,1.0691128,0.32772207,1.2216796,0
0.0,1.1835042,1.4021991,0.16438666,0
0.25198543,1.1564479,1.1610525,0.0,0
3.0955334,3.4152775,3.1905031,0.0,2
1.6721246,2.8694654,2.798751,0.0,2
0.4581319,1.5357263,2.0770657,0.0,0
1.0118055,1.7714503,2.2089312,0.0,2
0.6737364,1.1051476,1.0712668,0.0,2
0.6473951,1.216326,1.323295,0.0,1
0.5395236,1.379215,1.3093166,0.0,1
0.67990786,1.8257368,2.1502457,0.0,2
0.0,2.6719449,0.703858,0.8809541,2
1.898122,2.4442544,2.2047923,0.0,2
0.64012885,0.54362404,0.9294674,0.073245734,1
1.9545531,0.7888832,3.945294,0.0,2
0.0,1.1641428,1.2409049,0.93968743,1
0.7753639,1.5895264,1.9184384,0.0,2
0.44021523,1.3269565,1.5338333,0.0,1
4.2527065,0.0774129,4.612318,0.37274843,1
0.21019918,1.1427386,1.6495469,0.0,1
0.7004596,0.4834911,1.1827893,0.12410985,0
5.327594,2.360858,8.321268,0.0,2
0.6857805,0.6688788,1.3501743,0.0,0
0.4693882,0.5762123,1.0150849,0.2286246,1
0.7732518,0.6138438,1.088608,0.011114016,2
2.4005795,1.4799571,4.670351,0.0,2
1.322335,0.6902961,0.6451648,1.0554755,2
0.41483325,1.2747588,1.3136834,0.0,2
0.7121827,1.113379,1.5251653,0.0,0
0.96098065,0.8862208,1.0934144,0.0,2
0.4054984,1.0514011,1.2830467,0.0,1
0.91149354,1.2224579,1.623104,0.0,1
1.7719603,2.080554,2.4787226,0.0,2
0.8471427,0.4477436,0.13684934,0.15803131,0
1.694321,0.6576824,5.1560903,0.895322,2
0.5013759,0.87631464,1.1038823,0.0,1
1.1732167,2.1354706,0.0,2.5975153,1
0.39338917,1.4387298,1.8054744,0.0,0
6.06795,0.14422895,6.5287714,7.2586985,2
2.3393254,2.790337,4.11785,0.0,2
0.8583654,0.97160834,1.0483309,0.0,1
0.48573354,0.62917155,0.9751904,0.16036513,1
1.0261045,1.4377112,1.9486065,0.0,1
3.5816126,0.37628698,4.4069314,4.4065604,2
0.54162794,0.47286785,0.9126821,0.28617,1
0.60313076,0.9671247,1.0201944,0.0,2
1.7821474,1.4722962,1.2001207,0.0,1
0.19545352,1.1959271,0.41306946,0.18081093,0
2.0726943,3.4939857,4.013114,0.0,2
0.13516814,1.152333,0.745067,0.71465796,0
4.748158,1.5439756,5.013416,5.296332,2
3.32382,1.1359956,4.6635385,0.0,2
1.3154243,0.524184,1.7959945,0.07325625,0
0.3512612,0.9865098,1.2620411,0.0,0
1.9944906,2.6276426,2.8398232,0.0,2
19.855865,0.0,17.203833,3.2358744,0
1.7769144,2.3455787,2.6872401,0.0,0
0.67745936,1.5472357,1.6828076,0.0,0
0.1993714,1.2206633,0.5169068,0.46351087,0
2.1763508,2.505853,2.7190995,0.0,2
0.62856877,0.8838524,1.372505,0.0,2
0.3906513,1.2217431,1.428768,0.0,2
1.0277847,1.7747676,2.2494235,0.0,2
0.6480847,1.3134987,1.5843081,0.0,2
0.47714448,0.8860331,1.0972128,0.0,1
0.0,1.939877,0.37871274,0.6655188,2
0.49431568,0.9932255,1.2152325,0.0,1
3.3798237,0.368564,4.836614,4.38999,2
0.7057388,1.3644867,0.05895609,0.9552767,2
1.3378193,0.7285793,1.3610905,0.0,1
0.0,1.2575843,1.1716577,0.5046916,1
1.2666197,0.4814454,2.263412,0.11204464,2
3.0045147,1.6135838,4.2835155,0.0,2
0.88421273,1.2308037,1.1537461,0.0,0
0.78793174,0.7693955,0.8140579,0.0,1
2.740569,3.1916916,3.865381,0.0,2
0.5898744,0.46380207,0.7757665,0.32172522,0
0.53592193,0.54408514,0.9714046,0.194327,1
0.58570665,0.48483047,1.2863666,0.90950596,2
2.335564,0.57332003,3.4923317,2.482975,2
0.37676764,1.2204707,1.0496172,0.0,1
1.431963,2.0334737,1.6742294,0.0,1
0.76418835,1.2637241,1.8157167,0.0,0
0.29562545,0.93235874,1.6458458,0.0,2
0.33521265,1.0399716,0.3812223,0.24482477,0
1.4213723,0.79682004,1.2073194,1.2619262,2
4.3645883,2.6507986,4.921965,4.294944,2
3.342493,0.43841517,3.150265,0.09058624,0
1.2186832,2.1903522,2.4035618,1.0699422,2
1.6802216,2.6187334,2.696111,0.0,2
1.0700262,1.0482743,1.1216055,0.0,1
0.5569204,1.6462083,0.30215752,1.532736,0
0.5285721,0.8066809,1.0700474,0.0,0
2.5186872,0.008229792,2.5046356,0.47645563,0
1.205847,0.72119164,2.1463926,0.0,1
0.7579348,0.7637538,1.4585756,0.0,0
1.1597577,2.4485397,2.2201154,0.0,2
0.47118366,1.3175911,0.44113538,1.1432275,0
0.3668236,1.1759132,0.71932864,1.2957803,2
0.597821,1.3639473,1.4878414,0.0,1
1.6663493,2.0705814,2.3691268,0.0,2
0.88970643,1.4860492,1.4238149,0.0,1
1.2028905,0.38561788,0.9344853,0.19170496,1
0.94101465,0.9502611,1.3690327,0.0,1
3.960754,3.501431,4.8571477,0.0,2
0.4431638,1.1031494,1.4128351,0.0,2
2.6724672,0.6418612,2.783943,2.9612691,2
0.94170386,0.590977,0.90546703,0.025004864,2
3.3921366,3.4871264,3.7462022,0.0,2
1.9984051,0.924985,2.338681,0.0,2
0.51915663,1.1655955,1.2611831,0.0,1
1.2441323,0.99656934,0.6299628,0.0,1
0.90605116,0.66633344,0.9977125,0.0,0
0.48558515,1.4804201,1.6491449,0.0,1
1.4190301,1.4864142,1.8075418,0.0,2
0.95749795,1.5629473,0.056528695,1.8982848,2
4.3731484,3.4061925,6.329973,0.0,2
0.56763065,1.1623211,1.213582,0.11748697,2
0.5816834,1.4287307,2.1154265,0.0,2
